Anno;Codice Regione;Descrizione Regione;Codice Azienda;Tipo Azienda;Codice struttura;Subcodice;Denominazione Struttura/Stabilimento;Indirizzo;Codice Comune;Comune;Sigla Provincia;Codice tipo struttura;Descrizione tipo struttura;Codice disciplina;Descrizione disciplina;Tipo di Disciplina;N° Reparti;Posti letto degenza ordinaria;Posti letto degenza a pagamento;Posti letto Day Hospital;Posti letto Day Surgery;Totale posti letto
2018;190;SICILIA;928;2;190928;  ;AZ.OSP.UNIV.P.GIACCONE;Via del Vespro n. 129;82053;PALERMO                                 ;PA;2.1;Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale;62;NEONATOLOGIA                            ;ACUTI;1;7;0;1;0;8
2018;190;SICILIA;928;2;190928;  ;AZ.OSP.UNIV.P.GIACCONE;Via del Vespro n. 129;82053;PALERMO                                 ;PA;2.1;Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale;64;ONCOLOGIA                               ;ACUTI;1;2;0;3;0;5
2018;190;SICILIA;928;2;190928;  ;AZ.OSP.UNIV.P.GIACCONE;Via del Vespro n. 129;82053;PALERMO                                 ;PA;2.1;Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale;68;PNEUMOLOGIA                             ;ACUTI;1;6;0;2;0;8
2018;190;SICILIA;928;2;190928;  ;AZ.OSP.UNIV.P.GIACCONE;Via del Vespro n. 129;82053;PALERMO                                 ;PA;2.1;Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale;69;RADIOLOGIA                              ;ACUTI;1;0;0;1;0;1
2018;190;SICILIA;928;2;190928;  ;AZ.OSP.UNIV.P.GIACCONE;Via del Vespro n. 129;82053;PALERMO                                 ;PA;2.1;Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale;71;REUMATOLOGIA                            ;ACUTI;1;0;0;2;0;2
2018;190;SICILIA;928;2;190928;  ;AZ.OSP.UNIV.P.GIACCONE;Via del Vespro n. 129;82053;PALERMO                                 ;PA;2.1;Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale;73;TERAPIA INTENSIVA NEONATALE             ;ACUTI;1;4;0;0;0;4
2018;190;SICILIA;929;2;190929;  ;IRCCS Ismett;Via Ernesto Tricomi, 5;82053;PALERMO                                 ;PA;3.2;IRCCS privato;9;CHIRURGIA GENERALE                      ;ACUTI;1;62;0;7;0;69
2018;190;SICILIA;929;2;190929;  ;IRCCS Ismett;Via Ernesto Tricomi, 5;82053;PALERMO                                 ;PA;3.2;IRCCS privato;49;TERAPIA INTENSIVA                       ;ACUTI;1;16;0;0;0;16
2018;190;SICILIA;950;2;190950;  ;ASSOCIAZIONE OASI MARIA SS;VIA CONTE RUGGERO 73                    ;86018;TROINA                                  ;EN;3.2;IRCCS privato;2;DAY HOSPITAL                            ;ACUTI;1;0;0;10;0;10
2018;190;SICILIA;950;2;190950;  ;ASSOCIAZIONE OASI MARIA SS;VIA CONTE RUGGERO 73                    ;86018;TROINA                                  ;EN;3.2;IRCCS privato;9;CHIRURGIA GENERALE                      ;ACUTI;1;1;0;0;0;1
2018;190;SICILIA;950;2;190950;  ;ASSOCIAZIONE OASI MARIA SS;VIA CONTE RUGGERO 73                    ;86018;TROINA                                  ;EN;3.2;IRCCS privato;21;GERIATRIA                               ;ACUTI;1;7;0;0;0;7
2018;190;SICILIA;950;2;190950;  ;ASSOCIAZIONE OASI MARIA SS;VIA CONTE RUGGERO 73                    ;86018;TROINA                                  ;EN;3.2;IRCCS privato;26;MEDICINA GENERALE                       ;ACUTI;1;2;0;0;0;2
2018;190;SICILIA;950;2;190950;  ;ASSOCIAZIONE OASI MARIA SS;VIA CONTE RUGGERO 73                    ;86018;TROINA                                  ;EN;3.2;IRCCS privato;32;NEUROLOGIA                              ;ACUTI;3;41;0;0;0;41
2018;190;SICILIA;950;2;190950;  ;ASSOCIAZIONE OASI MARIA SS;VIA CONTE RUGGERO 73                    ;86018;TROINA                                  ;EN;3.2;IRCCS privato;34;OCULISTICA                              ;ACUTI;1;2;0;0;0;2
2018;190;SICILIA;950;2;190950;  ;ASSOCIAZIONE OASI MARIA SS;VIA CONTE RUGGERO 73                    ;86018;TROINA                                  ;EN;3.2;IRCCS privato;35;ODONTOIATRIA E STOMATOLOGIA             ;ACUTI;1;2;0;0;0;2
2018;190;SICILIA;950;2;190950;  ;ASSOCIAZIONE OASI MARIA SS;VIA CONTE RUGGERO 73                    ;86018;TROINA                                  ;EN;3.2;IRCCS privato;38;OTORINOLARINGOIATRIA                    ;ACUTI;1;1;0;0;0;1
2018;190;SICILIA;950;2;190950;  ;ASSOCIAZIONE OASI MARIA SS;VIA CONTE RUGGERO 73                    ;86018;TROINA                                  ;EN;3.2;IRCCS privato;39;PEDIATRIA                               ;ACUTI;1;22;0;0;0;22
2018;190;SICILIA;950;2;190950;  ;ASSOCIAZIONE OASI MARIA SS;VIA CONTE RUGGERO 73                    ;86018;TROINA                                  ;EN;3.2;IRCCS privato;75;NEURO-RIABILITAZIONE                    ;RIABILITAZIONE;2;252;0;12;0;264
2018;190;SICILIA;960;2;190960;1;IRCCS Centro Neurolesi ;SS113 Via Palermo C / Casazza;83048;MESSINA                                 ;ME;3.1;IRCCS pubblico;28;UNITA` SPINALE                          ;RIABILITAZIONE;1;14;0;0;0;14
2018;190;SICILIA;960;2;190960;1;IRCCS Centro Neurolesi ;SS113 Via Palermo C / Casazza;83048;MESSINA                                 ;ME;3.1;IRCCS pubblico;56;RECUPERO E RIABILITAZIONE               ;RIABILITAZIONE;1;49;0;0;0;49
2018;190;SICILIA;960;2;190960;1;IRCCS Centro Neurolesi ;SS113 Via Palermo C / Casazza;83048;MESSINA                                 ;ME;3.1;IRCCS pubblico;75;NEURO-RIABILITAZIONE                    ;RIABILITAZIONE;2;32;0;4;0;36
2018;190;SICILIA;960;2;190960;2;PRESIDIO OSPEDALIERO PIEMONTE;VIALE EUROPA 45;83048;MESSINA                                 ;ME;3.1;IRCCS pubblico;8;CARDIOLOGIA                             ;ACUTI;1;6;0;0;0;6
2018;190;SICILIA;960;2;190960;2;PRESIDIO OSPEDALIERO PIEMONTE;VIALE EUROPA 45;83048;MESSINA                                 ;ME;3.1;IRCCS pubblico;9;CHIRURGIA GENERALE                      ;ACUTI;1;8;0;2;1;11
2018;190;SICILIA;960;2;190960;2;PRESIDIO OSPEDALIERO PIEMONTE;VIALE EUROPA 45;83048;MESSINA                                 ;ME;3.1;IRCCS pubblico;32;NEUROLOGIA                              ;ACUTI;1;8;0;0;0;8
2018;190;SICILIA;960;2;190960;2;PRESIDIO OSPEDALIERO PIEMONTE;VIALE EUROPA 45;83048;MESSINA                                 ;ME;3.1;IRCCS pubblico;36;ORTOPEDIA E TRAUMATOLOGIA               ;ACUTI;1;8;0;0;1;9
2018;190;SICILIA;960;2;190960;2;PRESIDIO OSPEDALIERO PIEMONTE;VIALE EUROPA 45;83048;MESSINA                                 ;ME;3.1;IRCCS pubblico;49;TERAPIA INTENSIVA                       ;ACUTI;1;8;0;0;0;8
2018;190;SICILIA;960;2;190960;2;PRESIDIO OSPEDALIERO PIEMONTE;VIALE EUROPA 45;83048;MESSINA                                 ;ME;3.1;IRCCS pubblico;50;UNITA` CORONARICA                       ;ACUTI;1;8;0;0;0;8
2018;190;SICILIA;960;2;190960;2;PRESIDIO OSPEDALIERO PIEMONTE;VIALE EUROPA 45;83048;MESSINA                                 ;ME;3.1;IRCCS pubblico;51;ASTANTERIA                              ;ACUTI;1;6;0;0;0;6
2018;190;SICILIA;960;2;190960;2;PRESIDIO OSPEDALIERO PIEMONTE;VIALE EUROPA 45;83048;MESSINA                                 ;ME;3.1;IRCCS pubblico;52;DERMATOLOGIA                            ;ACUTI;1;4;0;0;0;4
2018;190;SICILIA;960;2;190960;2;PRESIDIO OSPEDALIERO PIEMONTE;VIALE EUROPA 45;83048;MESSINA                                 ;ME;3.1;IRCCS pubblico;56;RECUPERO E RIABILITAZIONE               ;RIABILITAZIONE;1;14;0;0;0;14
2018;190;SICILIA;960;2;190960;2;PRESIDIO OSPEDALIERO PIEMONTE;VIALE EUROPA 45;83048;MESSINA                                 ;ME;3.1;IRCCS pubblico;75;NEURO-RIABILITAZIONE                    ;RIABILITAZIONE;2;30;0;0;0;30
2018;190;SICILIA;960;2;190960;3;IRCCS CENTRO NEUROLESI P.O. SALEMI (TP);VIA DANTE ALIGHERI;81018;SALEMI                                  ;TP;3.1;IRCCS pubblico;28;UNITA` SPINALE                          ;RIABILITAZIONE;1;2;0;0;0;2
2018;190;SICILIA;960;2;190960;3;IRCCS CENTRO NEUROLESI P.O. SALEMI (TP);VIA DANTE ALIGHERI;81018;SALEMI                                  ;TP;3.1;IRCCS pubblico;56;RECUPERO E RIABILITAZIONE               ;RIABILITAZIONE;1;16;0;0;0;16
2018;190;SICILIA;960;2;190960;3;IRCCS CENTRO NEUROLESI P.O. SALEMI (TP);VIA DANTE ALIGHERI;81018;SALEMI                                  ;TP;3.1;IRCCS pubblico;75;NEURO-RIABILITAZIONE                    ;RIABILITAZIONE;1;6;0;0;0;6
2018;190;SICILIA;960;2;190960;4;IRCCS Centro Neurolesi P.O. Pisani;Via Pindemonte, 86, Palermo;82053;PALERMO                                 ;PA;3.1;IRCCS pubblico;56;RECUPERO E RIABILITAZIONE               ;RIABILITAZIONE;1;8;0;0;0;8
2018;190;SICILIA;960;2;190960;4;IRCCS Centro Neurolesi P.O. Pisani;Via Pindemonte, 86, Palermo;82053;PALERMO                                 ;PA;3.1;IRCCS pubblico;75;NEURO-RIABILITAZIONE                    ;RIABILITAZIONE;2;12;0;0;0;12
2018;190;SICILIA;960;2;190960;5;IRCCS Neurolesi P.O.villa delle Ginestre;Via Castellana n. 145 - 90135 Palermo;82053;PALERMO                                 ;PA;3.1;IRCCS pubblico;56;RECUPERO E RIABILITAZIONE               ;RIABILITAZIONE;1;4;0;0;0;4
2018;190;SICILIA;960;2;190960;5;IRCCS Neurolesi P.O.villa delle Ginestre;Via Castellana n. 145 - 90135 Palermo;82053;PALERMO                                 ;PA;3.1;IRCCS pubblico;75;NEURO-RIABILITAZIONE                    ;RIABILITAZIONE;1;12;0;0;0;12
2018;190;SICILIA;970;2;190970;  ;Dipartimento Rizzoli-Sicilia;SS13 al km 246;82006;BAGHERIA                                ;PA;3.1;IRCCS pubblico;36;ORTOPEDIA E TRAUMATOLOGIA               ;ACUTI;1;28;0;0;6;34
2018;190;SICILIA;970;2;190970;  ;Dipartimento Rizzoli-Sicilia;SS13 al km 246;82006;BAGHERIA                                ;PA;3.1;IRCCS pubblico;49;TERAPIA INTENSIVA                       ;ACUTI;1;2;0;0;0;2
2018;190;SICILIA;970;2;190970;  ;Dipartimento Rizzoli-Sicilia;SS13 al km 246;82006;BAGHERIA                                ;PA;3.1;IRCCS pubblico;56;RECUPERO E RIABILITAZIONE               ;RIABILITAZIONE;1;17;0;0;0;17
2018;200;SARDEGNA;201;1;200002;  ;OSPEDALE CIVILE ALGHERO;VIA DON MINZONI;90003;ALGHERO                                 ;SS;1;Ospedale a gestione diretta;9;CHIRURGIA GENERALE                      ;ACUTI;1;19;0;1;0;20
2018;200;SARDEGNA;201;1;200002;  ;OSPEDALE CIVILE ALGHERO;VIA DON MINZONI;90003;ALGHERO                                 ;SS;1;Ospedale a gestione diretta;26;MEDICINA GENERALE                       ;ACUTI;1;42;0;1;0;43
2018;200;SARDEGNA;201;1;200002;  ;OSPEDALE CIVILE ALGHERO;VIA DON MINZONI;90003;ALGHERO                                 ;SS;1;Ospedale a gestione diretta;37;OSTETRICIA E GINECOLOGIA                ;ACUTI;1;13;0;1;0;14
2018;200;SARDEGNA;201;1;200002;  ;OSPEDALE CIVILE ALGHERO;VIA DON MINZONI;90003;ALGHERO                                 ;SS;1;Ospedale a gestione diretta;38;OTORINOLARINGOIATRIA                    ;ACUTI;1;10;0;0;0;10
2018;200;SARDEGNA;201;1;200002;  ;OSPEDALE CIVILE ALGHERO;VIA DON MINZONI;90003;ALGHERO                                 ;SS;1;Ospedale a gestione diretta;39;PEDIATRIA                               ;ACUTI;1;8;0;2;0;10
2018;200;SARDEGNA;201;1;200002;  ;OSPEDALE CIVILE ALGHERO;VIA DON MINZONI;90003;ALGHERO                                 ;SS;1;Ospedale a gestione diretta;43;UROLOGIA                                ;ACUTI;1;4;0;2;0;6
2018;200;SARDEGNA;201;1;200002;  ;OSPEDALE CIVILE ALGHERO;VIA DON MINZONI;90003;ALGHERO                                 ;SS;1;Ospedale a gestione diretta;60;LUNGODEGENTI                            ;LUNGODEGENZA;2;35;0;0;0;35
2018;200;SARDEGNA;201;1;200002;  ;OSPEDALE CIVILE ALGHERO;VIA DON MINZONI;90003;ALGHERO                                 ;SS;1;Ospedale a gestione diretta;64;ONCOLOGIA                               ;ACUTI;1;0;0;5;0;5
2018;200;SARDEGNA;201;1;200003;  ;OSPEDALE CIVILE OZIERI;VIA CAPUCCINI;90052;OZIERI                                  ;SS;1;Ospedale a gestione diretta;9;CHIRURGIA GENERALE                      ;ACUTI;1;9;0;1;0;10
2018;200;SARDEGNA;201;1;200003;  ;OSPEDALE CIVILE OZIERI;VIA CAPUCCINI;90052;OZIERI                                  ;SS;1;Ospedale a gestione diretta;26;MEDICINA GENERALE                       ;ACUTI;1;31;0;2;0;33
2018;200;SARDEGNA;201;1;200003;  ;OSPEDALE CIVILE OZIERI;VIA CAPUCCINI;90052;OZIERI                                  ;SS;1;Ospedale a gestione diretta;29;NEFROLOGIA                              ;ACUTI;1;4;0;1;0;5
2018;200;SARDEGNA;201;1;200003;  ;OSPEDALE CIVILE OZIERI;VIA CAPUCCINI;90052;OZIERI                                  ;SS;1;Ospedale a gestione diretta;32;NEUROLOGIA                              ;ACUTI;1;19;0;2;0;21
2018;200;SARDEGNA;201;1;200003;  ;OSPEDALE CIVILE OZIERI;VIA CAPUCCINI;90052;OZIERI                                  ;SS;1;Ospedale a gestione diretta;34;OCULISTICA                              ;ACUTI;1;0;0;3;0;3
2018;200;SARDEGNA;201;1;200003;  ;OSPEDALE CIVILE OZIERI;VIA CAPUCCINI;90052;OZIERI                                  ;SS;1;Ospedale a gestione diretta;36;ORTOPEDIA E TRAUMATOLOGIA               ;ACUTI;1;15;0;1;0;16
2018;200;SARDEGNA;201;1;200003;  ;OSPEDALE CIVILE OZIERI;VIA CAPUCCINI;90052;OZIERI                                  ;SS;1;Ospedale a gestione diretta;37;OSTETRICIA E GINECOLOGIA                ;ACUTI;1;10;0;2;0;12
2018;200;SARDEGNA;201;1;200003;  ;OSPEDALE CIVILE OZIERI;VIA CAPUCCINI;90052;OZIERI                                  ;SS;1;Ospedale a gestione diretta;39;PEDIATRIA                               ;ACUTI;1;4;0;2;0;6
2018;200;SARDEGNA;201;1;200006;  ;P.O. PAOLO DETTORI - TEMPIO P.;VIA GRAZIA DELEDDA 19;90070;TEMPIO PAUSANIA;SS;1;Ospedale a gestione diretta;9;CHIRURGIA GENERALE                      ;ACUTI;1;21;0;4;0;25
2018;200;SARDEGNA;201;1;200006;  ;P.O. PAOLO DETTORI - TEMPIO P.;VIA GRAZIA DELEDDA 19;90070;TEMPIO PAUSANIA;SS;1;Ospedale a gestione diretta;26;MEDICINA GENERALE                       ;ACUTI;1;53;0;2;0;55
2018;200;SARDEGNA;201;1;200006;  ;P.O. PAOLO DETTORI - TEMPIO P.;VIA GRAZIA DELEDDA 19;90070;TEMPIO PAUSANIA;SS;1;Ospedale a gestione diretta;36;ORTOPEDIA E TRAUMATOLOGIA               ;ACUTI;1;13;0;2;0;15
2018;200;SARDEGNA;201;1;200006;  ;P.O. PAOLO DETTORI - TEMPIO P.;VIA GRAZIA DELEDDA 19;90070;TEMPIO PAUSANIA;SS;1;Ospedale a gestione diretta;37;OSTETRICIA E GINECOLOGIA                ;ACUTI;1;19;0;1;0;20
2018;200;SARDEGNA;201;1;200006;  ;P.O. PAOLO DETTORI - TEMPIO P.;VIA GRAZIA DELEDDA 19;90070;TEMPIO PAUSANIA;SS;1;Ospedale a gestione diretta;38;OTORINOLARINGOIATRIA                    ;ACUTI;1;14;0;1;0;15
2018;200;SARDEGNA;201;1;200006;  ;P.O. PAOLO DETTORI - TEMPIO P.;VIA GRAZIA DELEDDA 19;90070;TEMPIO PAUSANIA;SS;1;Ospedale a gestione diretta;39;PEDIATRIA                               ;ACUTI;1;9;0;1;0;10
2018;200;SARDEGNA;201;1;200006;  ;P.O. PAOLO DETTORI - TEMPIO P.;VIA GRAZIA DELEDDA 19;90070;TEMPIO PAUSANIA;SS;1;Ospedale a gestione diretta;64;ONCOLOGIA                               ;ACUTI;1;0;0;1;0;1
2018;200;SARDEGNA;201;1;200008;  ;OSPEDALE MARINO ALGHERO;V.LE REGINA MARGHERITA;90003;ALGHERO                                 ;SS;1;Ospedale a gestione diretta;34;OCULISTICA                              ;ACUTI;1;0;0;2;0;2
2018;200;SARDEGNA;201;1;200008;  ;OSPEDALE MARINO ALGHERO;V.LE REGINA MARGHERITA;90003;ALGHERO                                 ;SS;1;Ospedale a gestione diretta;36;ORTOPEDIA E TRAUMATOLOGIA               ;ACUTI;2;22;0;6;0;28
2018;200;SARDEGNA;201;1;200008;  ;OSPEDALE MARINO ALGHERO;V.LE REGINA MARGHERITA;90003;ALGHERO                                 ;SS;1;Ospedale a gestione diretta;56;RECUPERO E RIABILITAZIONE               ;RIABILITAZIONE;1;13;0;5;0;18
2018;200;SARDEGNA;201;1;200011;  ;P.O. PAOLO MERLO LA MADDALENA;VIA AMM. MAGNAGHI;90035;LA MADDALENA;SS;1;Ospedale a gestione diretta;26;MEDICINA GENERALE                       ;ACUTI;1;23;0;1;0;24
2018;200;SARDEGNA;201;1;200011;  ;P.O. PAOLO MERLO LA MADDALENA;VIA AMM. MAGNAGHI;90035;LA MADDALENA;SS;1;Ospedale a gestione diretta;37;OSTETRICIA E GINECOLOGIA                ;ACUTI;1;4;0;1;0;5
2018;200;SARDEGNA;201;1;200011;  ;P.O. PAOLO MERLO LA MADDALENA;VIA AMM. MAGNAGHI;90035;LA MADDALENA;SS;1;Ospedale a gestione diretta;39;PEDIATRIA                               ;ACUTI;1;3;0;1;0;4
2018;200;SARDEGNA;201;1;200011;  ;P.O. PAOLO MERLO LA MADDALENA;VIA AMM. MAGNAGHI;90035;LA MADDALENA;SS;1;Ospedale a gestione diretta;64;ONCOLOGIA                               ;ACUTI;1;0;0;2;0;2
2018;200;SARDEGNA;201;1;200012;  ;P.O.  GIOVANNI PAOLO II  OLBIA;VIA BAZZONI SIRCANA;90047;OLBIA;SS;1;Ospedale a gestione diretta;9;CHIRURGIA GENERALE                      ;ACUTI;1;30;0;2;0;32
2018;200;SARDEGNA;201;1;200012;  ;P.O.  GIOVANNI PAOLO II  OLBIA;VIA BAZZONI SIRCANA;90047;OLBIA;SS;1;Ospedale a gestione diretta;26;MEDICINA GENERALE                       ;ACUTI;1;53;0;1;0;54
2018;200;SARDEGNA;201;1;200012;  ;P.O.  GIOVANNI PAOLO II  OLBIA;VIA BAZZONI SIRCANA;90047;OLBIA;SS;1;Ospedale a gestione diretta;34;OCULISTICA                              ;ACUTI;1;0;0;2;0;2
2018;200;SARDEGNA;201;1;200012;  ;P.O.  GIOVANNI PAOLO II  OLBIA;VIA BAZZONI SIRCANA;90047;OLBIA;SS;1;Ospedale a gestione diretta;36;ORTOPEDIA E TRAUMATOLOGIA               ;ACUTI;1;26;0;2;0;28
2018;200;SARDEGNA;201;1;200012;  ;P.O.  GIOVANNI PAOLO II  OLBIA;VIA BAZZONI SIRCANA;90047;OLBIA;SS;1;Ospedale a gestione diretta;37;OSTETRICIA E GINECOLOGIA                ;ACUTI;1;28;0;3;0;31
2018;200;SARDEGNA;201;1;200012;  ;P.O.  GIOVANNI PAOLO II  OLBIA;VIA BAZZONI SIRCANA;90047;OLBIA;SS;1;Ospedale a gestione diretta;39;PEDIATRIA                               ;ACUTI;1;10;0;1;0;11
2018;200;SARDEGNA;201;1;200012;  ;P.O.  GIOVANNI PAOLO II  OLBIA;VIA BAZZONI SIRCANA;90047;OLBIA;SS;1;Ospedale a gestione diretta;40;PSICHIATRIA                             ;ACUTI;1;6;0;0;0;6
2018;200;SARDEGNA;201;1;200012;  ;P.O.  GIOVANNI PAOLO II  OLBIA;VIA BAZZONI SIRCANA;90047;OLBIA;SS;1;Ospedale a gestione diretta;49;TERAPIA INTENSIVA                       ;ACUTI;1;4;0;0;0;4
2018;200;SARDEGNA;201;1;200012;  ;P.O.  GIOVANNI PAOLO II  OLBIA;VIA BAZZONI SIRCANA;90047;OLBIA;SS;1;Ospedale a gestione diretta;50;UNITA` CORONARICA                       ;ACUTI;1;7;0;1;0;8
2018;200;SARDEGNA;201;1;200012;  ;P.O.  GIOVANNI PAOLO II  OLBIA;VIA BAZZONI SIRCANA;90047;OLBIA;SS;1;Ospedale a gestione diretta;64;ONCOLOGIA                               ;ACUTI;1;0;0;3;0;3
2018;200;SARDEGNA;201;1;200013;;POLICLINICO SASSARESE SPA;VIALE ITALIA 11;90064;SASSARI                                 ;SS;5.1;Casa di cura privata accreditata;2;DAY HOSPITAL                            ;ACUTI;1;0;0;2;0;2
2018;200;SARDEGNA;201;1;200013;;POLICLINICO SASSARESE SPA;VIALE ITALIA 11;90064;SASSARI                                 ;SS;5.1;Casa di cura privata accreditata;9;CHIRURGIA GENERALE                      ;ACUTI;1;22;0;0;0;22
2018;200;SARDEGNA;201;1;200013;;POLICLINICO SASSARESE SPA;VIALE ITALIA 11;90064;SASSARI                                 ;SS;5.1;Casa di cura privata accreditata;21;GERIATRIA                               ;ACUTI;1;20;0;0;0;20
2018;200;SARDEGNA;201;1;200013;;POLICLINICO SASSARESE SPA;VIALE ITALIA 11;90064;SASSARI                                 ;SS;5.1;Casa di cura privata accreditata;34;OCULISTICA                              ;ACUTI;1;5;0;0;0;5
2018;200;SARDEGNA;201;1;200013;;POLICLINICO SASSARESE SPA;VIALE ITALIA 11;90064;SASSARI                                 ;SS;5.1;Casa di cura privata accreditata;36;ORTOPEDIA E TRAUMATOLOGIA               ;ACUTI;1;8;0;0;0;8
2018;200;SARDEGNA;201;1;200013;;POLICLINICO SASSARESE SPA;VIALE ITALIA 11;90064;SASSARI                                 ;SS;5.1;Casa di cura privata accreditata;37;OSTETRICIA E GINECOLOGIA                ;ACUTI;1;30;0;0;0;30
2018;200;SARDEGNA;201;1;200013;;POLICLINICO SASSARESE SPA;VIALE ITALIA 11;90064;SASSARI                                 ;SS;5.1;Casa di cura privata accreditata;38;OTORINOLARINGOIATRIA                    ;ACUTI;1;5;0;0;0;5
2018;200;SARDEGNA;201;1;200013;;POLICLINICO SASSARESE SPA;VIALE ITALIA 11;90064;SASSARI                                 ;SS;5.1;Casa di cura privata accreditata;56;RECUPERO E RIABILITAZIONE               ;RIABILITAZIONE;1;7;0;0;0;7
